Newton_method Runge_Kutta Analytical_solution
0.687343 0.687371 0.687371
0.68749 0.687519 0.687519
0.687637 0.687666 0.687666
0.687785 0.687813 0.687813
0.687932 0.687961 0.687961
0.688079 0.688108 0.688108
0.688227 0.688255 0.688255
0.688374 0.688403 0.688403
0.688521 0.68855 0.68855
0.688669 0.688697 0.688697
0.688816 0.688845 0.688845
0.688964 0.688992 0.688992
0.689111 0.68914 0.68914
0.689259 0.689287 0.689287
0.689406 0.689435 0.689435
0.689554 0.689582 0.689582
0.689701 0.68973 0.68973
0.689849 0.689878 0.689878
0.689996 0.690025 0.690025
0.690144 0.690173 0.690173
0.690292 0.69032 0.69032
0.690439 0.690468 0.690468
0.690587 0.690616 0.690616
0.690735 0.690763 0.690763
0.690882 0.690911 0.690911
0.69103 0.691059 0.691059
0.691178 0.691207 0.691207
0.691326 0.691354 0.691354
0.691473 0.691502 0.691502
0.691621 0.69165 0.69165
0.691769 0.691798 0.691798
0.691917 0.691946 0.691946
0.692065 0.692094 0.692094
0.692213 0.692242 0.692242
0.692361 0.69239 0.69239
0.692509 0.692538 0.692538
0.692656 0.692685 0.692685
0.692804 0.692833 0.692833
0.692952 0.692981 0.692981
0.6931 0.69313 0.69313
0.693249 0.693278 0.693278
0.693397 0.693426 0.693426
0.693545 0.693574 0.693574
0.693693 0.693722 0.693722
0.693841 0.69387 0.69387
0.693989 0.694018 0.694018
0.694137 0.694166 0.694166
0.694285 0.694315 0.694315
0.694434 0.694463 0.694463
0.694582 0.694611 0.694611
0.69473 0.694759 0.694759
0.694878 0.694908 0.694908
0.695027 0.695056 0.695056
0.695175 0.695204 0.695204
0.695323 0.695352 0.695352
0.695472 0.695501 0.695501
0.69562 0.695649 0.695649
0.695768 0.695798 0.695798
0.695917 0.695946 0.695946
0.696065 0.696094 0.696094
0.696214 0.696243 0.696243
0.696362 0.696391 0.696391
0.696511 0.69654 0.69654
0.696659 0.696688 0.696688
0.696808 0.696837 0.696837
0.696956 0.696986 0.696986
0.697105 0.697134 0.697134
0.697253 0.697283 0.697283
0.697402 0.697431 0.697431
0.697551 0.69758 0.69758
0.697699 0.697729 0.697729
0.697848 0.697877 0.697877
0.697997 0.698026 0.698026
0.698145 0.698175 0.698175
0.698294 0.698324 0.698324
0.698443 0.698472 0.698472
0.698592 0.698621 0.698621
0.69874 0.69877 0.69877
0.698889 0.698919 0.698919
0.699038 0.699068 0.699068
0.699187 0.699217 0.699217
0.699336 0.699366 0.699366
0.699485 0.699514 0.699514
0.699634 0.699663 0.699663
0.699783 0.699812 0.699812
0.699932 0.699961 0.699961
0.700081 0.70011 0.70011
0.70023 0.700259 0.700259
0.700379 0.700408 0.700408
0.700528 0.700557 0.700557
0.700677 0.700707 0.700707
0.700826 0.700856 0.700856
0.700975 0.701005 0.701005
0.701124 0.701154 0.701154
0.701273 0.701303 0.701303
0.701422 0.701452 0.701452
0.701572 0.701602 0.701602
0.701721 0.701751 0.701751
0.70187 0.7019 0.7019
0.702019 0.702049 0.702049
0.702169 0.702199 0.702199
0.702318 0.702348 0.702348
0.702467 0.702497 0.702497
0.702617 0.702647 0.702647
0.702766 0.702796 0.702796
0.702915 0.702945 0.702945
0.703065 0.703095 0.703095
0.703214 0.703244 0.703244
0.703364 0.703394 0.703394
0.703513 0.703543 0.703543
0.703663 0.703693 0.703693
0.703812 0.703842 0.703842
0.703962 0.703992 0.703992
0.704111 0.704141 0.704141
0.704261 0.704291 0.704291
0.70441 0.704441 0.704441
0.70456 0.70459 0.70459
0.70471 0.70474 0.70474
0.704859 0.70489 0.70489
0.705009 0.705039 0.705039
0.705159 0.705189 0.705189
0.705308 0.705339 0.705339
0.705458 0.705488 0.705488
0.705608 0.705638 0.705638
0.705758 0.705788 0.705788
0.705908 0.705938 0.705938
0.706057 0.706088 0.706088
0.706207 0.706238 0.706238
0.706357 0.706387 0.706387
0.706507 0.706537 0.706537
0.706657 0.706687 0.706687
0.706807 0.706837 0.706837
0.706957 0.706987 0.706987
0.707107 0.707137 0.707137
0.707257 0.707287 0.707287
0.707407 0.707437 0.707437
0.707557 0.707587 0.707587
0.707707 0.707737 0.707737
0.707857 0.707888 0.707888
0.708007 0.708038 0.708038
0.708157 0.708188 0.708188
0.708307 0.708338 0.708338
0.708458 0.708488 0.708488
0.708608 0.708638 0.708638
0.708758 0.708789 0.708789
0.708908 0.708939 0.708939
0.709058 0.709089 0.709089
0.709209 0.709239 0.709239
0.709359 0.70939 0.70939
0.709509 0.70954 0.70954
0.70966 0.70969 0.70969
0.70981 0.709841 0.709841
0.70996 0.709991 0.709991
0.710111 0.710142 0.710142
0.710261 0.710292 0.710292
0.710412 0.710442 0.710442
0.710562 0.710593 0.710593
0.710713 0.710743 0.710743
0.710863 0.710894 0.710894
0.711014 0.711045 0.711045
0.711164 0.711195 0.711195
0.711315 0.711346 0.711346
0.711465 0.711496 0.711496
0.711616 0.711647 0.711647
0.711767 0.711798 0.711798
0.711917 0.711948 0.711948
0.712068 0.712099 0.712099
0.712219 0.71225 0.71225
0.712369 0.7124 0.7124
0.71252 0.712551 0.712551
0.712671 0.712702 0.712702
0.712822 0.712853 0.712853
0.712973 0.713004 0.713004
0.713123 0.713154 0.713154
0.713274 0.713305 0.713305
0.713425 0.713456 0.713456
0.713576 0.713607 0.713607
0.713727 0.713758 0.713758
0.713878 0.713909 0.713909
0.714029 0.71406 0.71406
0.71418 0.714211 0.714211
0.714331 0.714362 0.714362
0.714482 0.714513 0.714513
0.714633 0.714664 0.714664
0.714784 0.714815 0.714815
0.714935 0.714966 0.714966
0.715086 0.715117 0.715117
0.715237 0.715269 0.715269
0.715389 0.71542 0.71542
0.71554 0.715571 0.715571
0.715691 0.715722 0.715722
0.715842 0.715873 0.715873
0.715993 0.716025 0.716025
0.716145 0.716176 0.716176
0.716296 0.716327 0.716327
0.716447 0.716479 0.716479
0.716599 0.71663 0.71663
0.71675 0.716781 0.716781
0.716901 0.716933 0.716933
0.717053 0.717084 0.717084
0.717204 0.717236 0.717236
0.717356 0.717387 0.717387
0.717507 0.717538 0.717538
0.717658 0.71769 0.71769
0.71781 0.717841 0.717841
0.717961 0.717993 0.717993
0.718113 0.718145 0.718145
0.718265 0.718296 0.718296
0.718416 0.718448 0.718448
0.718568 0.718599 0.718599
0.718719 0.718751 0.718751
0.718871 0.718903 0.718903
0.719023 0.719054 0.719054
0.719174 0.719206 0.719206
0.719326 0.719358 0.719358
0.719478 0.71951 0.71951
0.71963 0.719661 0.719661
0.719781 0.719813 0.719813
0.719933 0.719965 0.719965
0.720085 0.720117 0.720117
0.720237 0.720269 0.720269
0.720389 0.720421 0.720421
0.720541 0.720573 0.720573
0.720693 0.720724 0.720724
0.720845 0.720876 0.720876
0.720997 0.721028 0.721028
0.721149 0.72118 0.72118
0.721301 0.721332 0.721332
0.721453 0.721484 0.721484
0.721605 0.721637 0.721637
0.721757 0.721789 0.721789
0.721909 0.721941 0.721941
0.722061 0.722093 0.722093
0.722213 0.722245 0.722245
0.722365 0.722397 0.722397
0.722517 0.722549 0.722549
0.72267 0.722702 0.722702
0.722822 0.722854 0.722854
0.722974 0.723006 0.723006
0.723126 0.723158 0.723158
0.723279 0.723311 0.723311
0.723431 0.723463 0.723463
0.723583 0.723615 0.723615
0.723736 0.723768 0.723768
0.723888 0.72392 0.72392
0.72404 0.724073 0.724073
0.724193 0.724225 0.724225
0.724345 0.724377 0.724377
0.724498 0.72453 0.72453
0.72465 0.724682 0.724682
0.724803 0.724835 0.724835
0.724955 0.724988 0.724988
0.725108 0.72514 0.72514
0.72526 0.725293 0.725293
0.725413 0.725445 0.725445
0.725566 0.725598 0.725598
0.725718 0.725751 0.725751
0.725871 0.725903 0.725903
0.726024 0.726056 0.726056
0.726176 0.726209 0.726209
0.726329 0.726361 0.726361
0.726482 0.726514 0.726514
0.726635 0.726667 0.726667
0.726787 0.72682 0.72682
0.72694 0.726973 0.726973
0.727093 0.727126 0.727126
0.727246 0.727278 0.727278
0.727399 0.727431 0.727431
0.727552 0.727584 0.727584
0.727705 0.727737 0.727737
0.727858 0.72789 0.72789
0.728011 0.728043 0.728043
0.728164 0.728196 0.728196
0.728317 0.728349 0.728349
0.72847 0.728502 0.728502
0.728623 0.728655 0.728655
0.728776 0.728808 0.728808
0.728929 0.728962 0.728962
0.729082 0.729115 0.729115
0.729235 0.729268 0.729268
0.729388 0.729421 0.729421
0.729542 0.729574 0.729574
0.729695 0.729728 0.729728
0.729848 0.729881 0.729881
0.730001 0.730034 0.730034
0.730155 0.730187 0.730187
0.730308 0.730341 0.730341
0.730461 0.730494 0.730494
0.730615 0.730647 0.730647
0.730768 0.730801 0.730801
0.730921 0.730954 0.730954
0.731075 0.731108 0.731108
0.731228 0.731261 0.731261
0.731382 0.731415 0.731415
0.731535 0.731568 0.731568
0.731689 0.731722 0.731722
0.731842 0.731875 0.731875
0.731996 0.732029 0.732029
0.732149 0.732182 0.732182
0.732303 0.732336 0.732336
0.732457 0.73249 0.73249
0.73261 0.732643 0.732643
0.732764 0.732797 0.732797
0.732918 0.732951 0.732951
0.733071 0.733104 0.733104
0.733225 0.733258 0.733258
0.733379 0.733412 0.733412
0.733533 0.733566 0.733566
0.733687 0.73372 0.73372
0.73384 0.733873 0.733873
0.733994 0.734027 0.734027
0.734148 0.734181 0.734181
0.734302 0.734335 0.734335
0.734456 0.734489 0.734489
0.73461 0.734643 0.734643
0.734764 0.734797 0.734797
0.734918 0.734951 0.734951
0.735072 0.735105 0.735105
0.735226 0.735259 0.735259
0.73538 0.735413 0.735413
0.735534 0.735567 0.735567
0.735688 0.735721 0.735721
0.735842 0.735876 0.735876
0.735996 0.73603 0.73603
0.736151 0.736184 0.736184
0.736305 0.736338 0.736338
0.736459 0.736492 0.736492
0.736613 0.736647 0.736647
0.736767 0.736801 0.736801
0.736922 0.736955 0.736955
0.737076 0.737109 0.737109
0.73723 0.737264 0.737264
0.737385 0.737418 0.737418
0.737539 0.737573 0.737573
0.737693 0.737727 0.737727
0.737848 0.737881 0.737881
0.738002 0.738036 0.738036
0.738157 0.73819 0.73819
0.738311 0.738345 0.738345
0.738466 0.738499 0.738499
0.73862 0.738654 0.738654
0.738775 0.738809 0.738809
0.738929 0.738963 0.738963
0.739084 0.739118 0.739118
0.739239 0.739272 0.739272
0.739393 0.739427 0.739427
0.739548 0.739582 0.739582
0.739703 0.739736 0.739736
0.739857 0.739891 0.739891
0.740012 0.740046 0.740046
0.740167 0.740201 0.740201
0.740322 0.740355 0.740355
0.740476 0.74051 0.74051
0.740631 0.740665 0.740665
0.740786 0.74082 0.74082
0.740941 0.740975 0.740975
0.741096 0.74113 0.74113
0.741251 0.741285 0.741285
0.741406 0.74144 0.74144
0.741561 0.741595 0.741595
0.741716 0.74175 0.74175
0.741871 0.741905 0.741905
0.742026 0.74206 0.74206
0.742181 0.742215 0.742215
0.742336 0.74237 0.74237
0.742491 0.742525 0.742525
0.742646 0.74268 0.74268
0.742801 0.742835 0.742835
0.742957 0.742991 0.742991
0.743112 0.743146 0.743146
0.743267 0.743301 0.743301
0.743422 0.743456 0.743456
0.743577 0.743612 0.743612
0.743733 0.743767 0.743767
0.743888 0.743922 0.743922
0.744043 0.744078 0.744078
0.744199 0.744233 0.744233
0.744354 0.744388 0.744388
0.74451 0.744544 0.744544
0.744665 0.744699 0.744699
0.74482 0.744855 0.744855
0.744976 0.74501 0.74501
0.745131 0.745166 0.745166
0.745287 0.745321 0.745321
0.745442 0.745477 0.745477
0.745598 0.745632 0.745632
0.745754 0.745788 0.745788
0.745909 0.745944 0.745944
0.746065 0.746099 0.746099
0.746221 0.746255 0.746255
0.746376 0.746411 0.746411
0.746532 0.746566 0.746566
0.746688 0.746722 0.746722
0.746843 0.746878 0.746878
0.746999 0.747034 0.747034
0.747155 0.74719 0.74719
0.747311 0.747345 0.747345
0.747467 0.747501 0.747501
0.747623 0.747657 0.747657
0.747778 0.747813 0.747813
0.747934 0.747969 0.747969
0.74809 0.748125 0.748125
0.748246 0.748281 0.748281
0.748402 0.748437 0.748437
0.748558 0.748593 0.748593
0.748714 0.748749 0.748749
0.74887 0.748905 0.748905
0.749026 0.749061 0.749061
0.749183 0.749217 0.749217
0.749339 0.749373 0.749373
0.749495 0.74953 0.74953
0.749651 0.749686 0.749686
0.749807 0.749842 0.749842
0.749963 0.749998 0.749998
0.75012 0.750155 0.750155
0.750276 0.750311 0.750311
0.750432 0.750467 0.750467
0.750589 0.750623 0.750623
0.750745 0.75078 0.75078
0.750901 0.750936 0.750936
0.751058 0.751093 0.751093
0.751214 0.751249 0.751249
0.75137 0.751405 0.751405
0.751527 0.751562 0.751562
0.751683 0.751718 0.751718
0.75184 0.751875 0.751875
0.751996 0.752031 0.752031
0.752153 0.752188 0.752188
0.75231 0.752345 0.752345
0.752466 0.752501 0.752501
0.752623 0.752658 0.752658
0.752779 0.752815 0.752815
0.752936 0.752971 0.752971
0.753093 0.753128 0.753128
0.753249 0.753285 0.753285
0.753406 0.753441 0.753441
0.753563 0.753598 0.753598
0.75372 0.753755 0.753755
0.753877 0.753912 0.753912
0.754033 0.754069 0.754069
0.75419 0.754226 0.754226
0.754347 0.754382 0.754382
0.754504 0.754539 0.754539
0.754661 0.754696 0.754696
0.754818 0.754853 0.754853
0.754975 0.75501 0.75501
0.755132 0.755167 0.755167
0.755289 0.755324 0.755324
0.755446 0.755481 0.755481
0.755603 0.755639 0.755639
0.75576 0.755796 0.755796
0.755917 0.755953 0.755953
0.756074 0.75611 0.75611
0.756232 0.756267 0.756267
0.756389 0.756424 0.756424
0.756546 0.756582 0.756582
0.756703 0.756739 0.756739
0.75686 0.756896 0.756896
0.757018 0.757053 0.757053
0.757175 0.757211 0.757211
0.757332 0.757368 0.757368
0.75749 0.757525 0.757525
0.757647 0.757683 0.757683
0.757805 0.75784 0.75784
0.757962 0.757998 0.757998
0.758119 0.758155 0.758155
0.758277 0.758313 0.758313
0.758434 0.75847 0.75847
0.758592 0.758628 0.758628
0.758749 0.758785 0.758785
0.758907 0.758943 0.758943
0.759065 0.7591 0.7591
0.759222 0.759258 0.759258
0.75938 0.759416 0.759416
0.759538 0.759573 0.759573
0.759695 0.759731 0.759731
0.759853 0.759889 0.759889
0.760011 0.760047 0.760047
0.760168 0.760204 0.760204
0.760326 0.760362 0.760362
0.760484 0.76052 0.76052
0.760642 0.760678 0.760678
0.7608 0.760836 0.760836
0.760958 0.760994 0.760994
0.761115 0.761152 0.761152
0.761273 0.76131 0.76131
0.761431 0.761467 0.761467
0.761589 0.761625 0.761625
0.761747 0.761784 0.761784
0.761905 0.761942 0.761942
0.762063 0.7621 0.7621
0.762222 0.762258 0.762258
0.76238 0.762416 0.762416
0.762538 0.762574 0.762574
0.762696 0.762732 0.762732
0.762854 0.76289 0.76289
0.763012 0.763049 0.763049
0.76317 0.763207 0.763207
0.763329 0.763365 0.763365
0.763487 0.763523 0.763523
0.763645 0.763682 0.763682
0.763804 0.76384 0.76384
0.763962 0.763998 0.763998
0.76412 0.764157 0.764157
0.764279 0.764315 0.764315
0.764437 0.764474 0.764474
0.764596 0.764632 0.764632
0.764754 0.76479 0.76479
0.764912 0.764949 0.764949
0.765071 0.765107 0.765107
0.76523 0.765266 0.765266
0.765388 0.765425 0.765425
0.765547 0.765583 0.765583
0.765705 0.765742 0.765742
0.765864 0.7659 0.7659
0.766023 0.766059 0.766059
0.766181 0.766218 0.766218
0.76634 0.766377 0.766377
0.766499 0.766535 0.766535
0.766657 0.766694 0.766694
0.766816 0.766853 0.766853
0.766975 0.767012 0.767012
0.767134 0.767171 0.767171
0.767293 0.767329 0.767329
0.767452 0.767488 0.767488
0.76761 0.767647 0.767647
0.767769 0.767806 0.767806
0.767928 0.767965 0.767965
0.768087 0.768124 0.768124
0.768246 0.768283 0.768283
0.768405 0.768442 0.768442
0.768564 0.768601 0.768601
0.768723 0.76876 0.76876
0.768882 0.768919 0.768919
0.769042 0.769079 0.769079
0.769201 0.769238 0.769238
0.76936 0.769397 0.769397
0.769519 0.769556 0.769556
0.769678 0.769715 0.769715
0.769838 0.769875 0.769875
0.769997 0.770034 0.770034
0.770156 0.770193 0.770193
0.770315 0.770353 0.770353
0.770475 0.770512 0.770512
0.770634 0.770671 0.770671
0.770794 0.770831 0.770831
0.770953 0.77099 0.77099
0.771112 0.77115 0.77115
0.771272 0.771309 0.771309
0.771431 0.771469 0.771469
0.771591 0.771628 0.771628
0.77175 0.771788 0.771788
0.77191 0.771947 0.771947
0.77207 0.772107 0.772107
0.772229 0.772266 0.772266
0.772389 0.772426 0.772426
0.772548 0.772586 0.772586
0.772708 0.772745 0.772745
0.772868 0.772905 0.772905
0.773028 0.773065 0.773065
0.773187 0.773225 0.773225
0.773347 0.773385 0.773385
0.773507 0.773544 0.773544
0.773667 0.773704 0.773704
0.773827 0.773864 0.773864
0.773986 0.774024 0.774024
0.774146 0.774184 0.774184
0.774306 0.774344 0.774344
0.774466 0.774504 0.774504
0.774626 0.774664 0.774664
0.774786 0.774824 0.774824
0.774946 0.774984 0.774984
0.775106 0.775144 0.775144
0.775266 0.775304 0.775304
0.775426 0.775464 0.775464
0.775587 0.775624 0.775624
0.775747 0.775784 0.775784
0.775907 0.775945 0.775945
0.776067 0.776105 0.776105
0.776227 0.776265 0.776265
0.776388 0.776425 0.776425
0.776548 0.776586 0.776586
0.776708 0.776746 0.776746
0.776869 0.776906 0.776906
0.777029 0.777067 0.777067
0.777189 0.777227 0.777227
0.77735 0.777388 0.777388
0.77751 0.777548 0.777548
0.777671 0.777708 0.777708
0.777831 0.777869 0.777869
0.777992 0.77803 0.77803
0.778152 0.77819 0.77819
0.778313 0.778351 0.778351
0.778473 0.778511 0.778511
0.778634 0.778672 0.778672
0.778794 0.778832 0.778832
0.778955 0.778993 0.778993
0.779116 0.779154 0.779154
0.779276 0.779315 0.779315
0.779437 0.779475 0.779475
0.779598 0.779636 0.779636
0.779759 0.779797 0.779797
0.77992 0.779958 0.779958
0.78008 0.780119 0.780119
0.780241 0.780279 0.780279
0.780402 0.78044 0.78044
0.780563 0.780601 0.780601
0.780724 0.780762 0.780762
0.780885 0.780923 0.780923
0.781046 0.781084 0.781084
0.781207 0.781245 0.781245
0.781368 0.781406 0.781406
0.781529 0.781567 0.781567
0.78169 0.781728 0.781728
0.781851 0.78189 0.78189
0.782012 0.782051 0.782051
0.782173 0.782212 0.782212
0.782335 0.782373 0.782373
0.782496 0.782534 0.782534
0.782657 0.782696 0.782696
0.782818 0.782857 0.782857
0.78298 0.783018 0.783018
0.783141 0.783179 0.783179
0.783302 0.783341 0.783341
0.783464 0.783502 0.783502
0.783625 0.783664 0.783664
0.783786 0.783825 0.783825
0.783948 0.783986 0.783986
0.784109 0.784148 0.784148
0.784271 0.784309 0.784309
0.784432 0.784471 0.784471
0.784594 0.784632 0.784632
0.784755 0.784794 0.784794
0.784917 0.784956 0.784956
0.785078 0.785117 0.785117
0.78524 0.785279 0.785279
0.785402 0.785441 0.785441
0.785563 0.785602 0.785602
0.785725 0.785764 0.785764
0.785887 0.785926 0.785926
0.786049 0.786088 0.786088
0.78621 0.786249 0.786249
0.786372 0.786411 0.786411
0.786534 0.786573 0.786573
0.786696 0.786735 0.786735
0.786858 0.786897 0.786897
0.78702 0.787059 0.787059
0.787182 0.787221 0.787221
0.787344 0.787383 0.787383
0.787506 0.787545 0.787545
0.787668 0.787707 0.787707
0.78783 0.787869 0.787869
0.787992 0.788031 0.788031
0.788154 0.788193 0.788193
0.788316 0.788355 0.788355
0.788478 0.788517 0.788517
0.78864 0.78868 0.78868
0.788803 0.788842 0.788842
0.788965 0.789004 0.789004
0.789127 0.789166 0.789166
0.789289 0.789329 0.789329
0.789452 0.789491 0.789491
0.789614 0.789653 0.789653
0.789776 0.789816 0.789816
0.789939 0.789978 0.789978
0.790101 0.79014 0.79014
0.790263 0.790303 0.790303
0.790426 0.790465 0.790465
0.790588 0.790628 0.790628
0.790751 0.79079 0.79079
0.790913 0.790953 0.790953
0.791076 0.791115 0.791115
0.791239 0.791278 0.791278
0.791401 0.791441 0.791441
0.791564 0.791603 0.791603
0.791726 0.791766 0.791766
0.791889 0.791929 0.791929
0.792052 0.792091 0.792091
0.792215 0.792254 0.792254
0.792377 0.792417 0.792417
0.79254 0.79258 0.79258
0.792703 0.792743 0.792743
0.792866 0.792905 0.792905
0.793029 0.793068 0.793068
0.793191 0.793231 0.793231
0.793354 0.793394 0.793394
0.793517 0.793557 0.793557
0.79368 0.79372 0.79372
0.793843 0.793883 0.793883
0.794006 0.794046 0.794046
0.794169 0.794209 0.794209
0.794332 0.794372 0.794372
0.794496 0.794535 0.794535
0.794659 0.794699 0.794699
0.794822 0.794862 0.794862
0.794985 0.795025 0.795025
